Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,longitude,latitude,Location
2019,1103,573401,573401,700-704 Bourke Street DOCKLANDS 3008,Docklands,Ichi Maki,4511,Cafes and Restaurants,Seats - Indoor,60,144.94938,-37.81718,POINT (144.9493798 -37.81717768)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,De Gusto,4511,Cafes and Restaurants,Seats - Indoor,34,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,De Gusto,4511,Cafes and Restaurants,Seats - Outdoor,12,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Kollabo,4511,Cafes and Restaurants,Seats - Indoor,70,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Kollabo,4511,Cafes and Restaurants,Seats - Outdoor,16,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Asian Delights Docklands,4512,Takeaway Food Services,Seats - Indoor,18,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Subway,4512,Takeaway Food Services,Seats - Outdoor,24,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Nawabs Palace,4511,Cafes and Restaurants,Seats - Indoor,16,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,De Gusto - Takeaway,4512,Takeaway Food Services,Seats - Indoor,6,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,De Gusto - Takeaway,4512,Takeaway Food Services,Seats - Outdoor,19,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Nando's,4511,Cafes and Restaurants,Seats - Indoor,110,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Nando's,4511,Cafes and Restaurants,Seats - Outdoor,40,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Teej Cafe,4512,Takeaway Food Services,Seats - Indoor,6,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Teej Cafe,4512,Takeaway Food Services,Seats - Outdoor,4,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,598609,573403,106-120 Harbour Esplanade DOCKLANDS 3008,Docklands,Harbour Cafe,4511,Cafes and Restaurants,Seats - Indoor,64,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,598609,573403,106-120 Harbour Esplanade DOCKLANDS 3008,Docklands,Harbour Cafe,4511,Cafes and Restaurants,Seats - Outdoor,20,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Koi Koi,4511,Cafes and Restaurants,Seats - Indoor,30,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Koi Koi,4511,Cafes and Restaurants,Seats - Outdoor,20,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Pizzarium,4511,Cafes and Restaurants,Seats - Indoor,31,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Pizzarium,4511,Cafes and Restaurants,Seats - Outdoor,20,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Espresso Alto,4511,Cafes and Restaurants,Seats - Indoor,6,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Espresso Alto,4511,Cafes and Restaurants,Seats - Outdoor,22,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Origami Sushi & Noodles,4511,Cafes and Restaurants,Seats - Indoor,12,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Origami Sushi & Noodles,4511,Cafes and Restaurants,Seats - Outdoor,4,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Katsu House,4511,Cafes and Restaurants,Seats - Indoor,28,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,Katsu House,4511,Cafes and Restaurants,Seats - Outdoor,8,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,599505,573403,744-770 Bourke Street DOCKLANDS 3008,Docklands,That Coffee Corner,4512,Takeaway Food Services,Seats - Indoor,4,144.94736,-37.81814,POINT (144.9473582 -37.81813959)
2019,1103,589575,589575,150-170 Harbour Esplanade DOCKLANDS 3008,Docklands,Broadcast Cafe,4511,Cafes and Restaurants,Seats - Indoor,90,144.94593,-37.81581,POINT (144.9459275 -37.81581225)
2019,1103,589575,589575,150-170 Harbour Esplanade DOCKLANDS 3008,Docklands,Broadcast Cafe,4511,Cafes and Restaurants,Seats - Outdoor,80,144.94593,-37.81581,POINT (144.9459275 -37.81581225)
2019,1103,632898,632898,706-738 Bourke Street DOCKLANDS 3008,Docklands,Tukk & Co,4511,Cafes and Restaurants,Seats - Indoor,15,144.94911,-37.81792,POINT (144.9491074 -37.81791895)
2019,1103,632898,632898,706-738 Bourke Street DOCKLANDS 3008,Docklands,Hawkers Corner,4511,Cafes and Restaurants,Seats - Indoor,60,144.94911,-37.81792,POINT (144.9491074 -37.81791895)
2019,1103,632898,632898,706-738 Bourke Street DOCKLANDS 3008,Docklands,Focaccino,4511,Cafes and Restaurants,Seats - Indoor,50,144.94911,-37.81792,POINT (144.9491074 -37.81791895)
2019,1103,632898,632898,706-738 Bourke Street DOCKLANDS 3008,Docklands,Hawkers Corner,4511,Cafes and Restaurants,Seats - Outdoor,28,144.94911,-37.81792,POINT (144.9491074 -37.81791895)
2019,1103,632898,632898,706-738 Bourke Street DOCKLANDS 3008,Docklands,Focaccino,4511,Cafes and Restaurants,Seats - Outdoor,18,144.94911,-37.81792,POINT (144.9491074 -37.81791895)
2019,1103,632898,632898,706-738 Bourke Street DOCKLANDS 3008,Docklands,Sargon,4511,Cafes and Restaurants,Seats - Indoor,23,144.94911,-37.81792,POINT (144.9491074 -37.81791895)
2019,1103,632898,632898,706-738 Bourke Street DOCKLANDS 3008,Docklands,Salud Espresso Bar,4511,Cafes and Restaurants,Seats - Indoor,35,144.94911,-37.81792,POINT (144.9491074 -37.81791895)
2019,1103,632898,632898,706-738 Bourke Street DOCKLANDS 3008,Docklands,Salud Espresso Bar,4511,Cafes and Restaurants,Seats - Outdoor,30,144.94911,-37.81792,POINT (144.9491074 -37.81791895)
2019,1104,598658,576023,2-24 Waterview Walk DOCKLANDS 3008,Docklands,Pizza Hut Docklands,4511,Cafes and Restaurants,Seats - Indoor,43,144.94781,-37.81918,POINT (144.9478097 -37.8191795)
2019,1104,598658,576023,2-24 Waterview Walk DOCKLANDS 3008,Docklands,Twirled Pasta Bar,4511,Cafes and Restaurants,Seats - Indoor,25,144.94781,-37.81918,POINT (144.9478097 -37.8191795)
2019,1104,598658,576023,2-24 Waterview Walk DOCKLANDS 3008,Docklands,De Asian Flavours,4511,Cafes and Restaurants,Seats - Indoor,24,144.94781,-37.81918,POINT (144.9478097 -37.8191795)
2019,1104,576024,576023,747-757 Bourke Street DOCKLANDS 3008,Docklands,The Spice Dine,4511,Cafes and Restaurants,Seats - Outdoor,32,144.94781,-37.81918,POINT (144.9478097 -37.8191795)
2019,1104,576024,576023,747-757 Bourke Street DOCKLANDS 3008,Docklands,The Spice Dine,4511,Cafes and Restaurants,Seats - Indoor,70,144.94781,-37.81918,POINT (144.9478097 -37.8191795)
2019,1104,598658,576023,2-24 Waterview Walk DOCKLANDS 3008,Docklands,Gozleme Place,4511,Cafes and Restaurants,Seats - Indoor,30,144.94781,-37.81918,POINT (144.9478097 -37.8191795)
2019,1104,598658,576023,2-24 Waterview Walk DOCKLANDS 3008,Docklands,Gozleme Place,4511,Cafes and Restaurants,Seats - Outdoor,18,144.94781,-37.81918,POINT (144.9478097 -37.8191795)
2019,1104,576024,576023,747-757 Bourke Street DOCKLANDS 3008,Docklands,The Nixon Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,116,144.94781,-37.81918,POINT (144.9478097 -37.8191795)
2019,1104,576024,576023,747-757 Bourke Street DOCKLANDS 3008,Docklands,The Nixon Hotel,4520,"Pubs, Taverns and Bars",Seats - Outdoor,16,144.94781,-37.81918,POINT (144.9478097 -37.8191795)
2019,1104,598658,576023,2-24 Waterview Walk DOCKLANDS 3008,Docklands,Nawab's Palace Dine In,4511,Cafes and Restaurants,Seats - Indoor,50,144.94781,-37.81918,POINT (144.9478097 -37.8191795)
2019,1104,598658,576023,2-24 Waterview Walk DOCKLANDS 3008,Docklands,Ginger Leaf Thai Restaurant,4511,Cafes and Restaurants,Seats - Indoor,70,144.94781,-37.81918,POINT (144.9478097 -37.8191795)
2019,1104,576024,576023,747-757 Bourke Street DOCKLANDS 3008,Docklands,Cafe Bleu,4511,Cafes and Restaurants,Seats - Indoor,22,144.94781,-37.81918,POINT (144.9478097 -37.8191795)
2019,1105,578095,578095,694-704 Collins Street DOCKLANDS 3008,Docklands,St. Brew,4511,Cafes and Restaurants,Seats - Indoor,90,144.95085,-37.81951,POINT (144.9508541 -37.81950557)
2019,1105,578095,578095,694-704 Collins Street DOCKLANDS 3008,Docklands,St. Brew,4511,Cafes and Restaurants,Seats - Outdoor,40,144.95085,-37.81951,POINT (144.9508541 -37.81950557)
2019,1105,578096,578096,715-727 Bourke Street DOCKLANDS 3008,Docklands,Asuka Sushi,4511,Cafes and Restaurants,Seats - Indoor,28,144.95024,-37.81866,POINT (144.9502449 -37.81866156)
2019,1105,578096,578096,715-727 Bourke Street DOCKLANDS 3008,Docklands,Asuka Sushi,4511,Cafes and Restaurants,Seats - Outdoor,18,144.95024,-37.81866,POINT (144.9502449 -37.81866156)
2019,1105,578096,578096,715-727 Bourke Street DOCKLANDS 3008,Docklands,Whoop Dee Doo Cafe,4511,Cafes and Restaurants,Seats - Indoor,112,144.95024,-37.81866,POINT (144.9502449 -37.81866156)
2019,1105,578096,578096,715-727 Bourke Street DOCKLANDS 3008,Docklands,Hangar,4511,Cafes and Restaurants,Seats - Indoor,44,144.95024,-37.81866,POINT (144.9502449 -37.81866156)
2019,1105,578096,578096,715-727 Bourke Street DOCKLANDS 3008,Docklands,Hangar,4511,Cafes and Restaurants,Seats - Outdoor,42,144.95024,-37.81866,POINT (144.9502449 -37.81866156)
2019,1105,578096,578096,715-727 Bourke Street DOCKLANDS 3008,Docklands,Coffee Rush,4511,Cafes and Restaurants,Seats - Indoor,46,144.95024,-37.81866,POINT (144.9502449 -37.81866156)
2019,1105,578096,578096,715-727 Bourke Street DOCKLANDS 3008,Docklands,Cafe Saporo @ Docklands,4511,Cafes and Restaurants,Seats - Indoor,60,144.95024,-37.81866,POINT (144.9502449 -37.81866156)
2019,1105,578096,578096,715-727 Bourke Street DOCKLANDS 3008,Docklands,Cafe Saporo @ Docklands,4511,Cafes and Restaurants,Seats - Outdoor,26,144.95024,-37.81866,POINT (144.9502449 -37.81866156)
2019,1105,578096,578096,715-727 Bourke Street DOCKLANDS 3008,Docklands,Travelodge Hotel Melbourne Docklands,4400,Accommodation,Seats - Indoor,150,144.95024,-37.81866,POINT (144.9502449 -37.81866156)
2019,1105,578096,578096,715-727 Bourke Street DOCKLANDS 3008,Docklands,Travelodge Hotel Melbourne Docklands,4400,Accommodation,Seats - Outdoor,70,144.95024,-37.81866,POINT (144.9502449 -37.81866156)
2019,1105,588061,588061,8-18 McCrae Street DOCKLANDS 3008,Docklands,Gokotta Kaffe,4511,Cafes and Restaurants,Seats - Indoor,36,144.95076,-37.82151,POINT (144.9507623 -37.82150808)
2019,1105,598590,598590,720-750 Collins Street DOCKLANDS 3008,Docklands,Little Bang Espresso,4512,Takeaway Food Services,Seats - Indoor,12,144.94934,-37.82,POINT (144.949339 -37.82000244)
2019,1105,598590,598590,720-750 Collins Street DOCKLANDS 3008,Docklands,Shinsei Rice & Sushi Bar,4511,Cafes and Restaurants,Seats - Indoor,72,144.94934,-37.82,POINT (144.949339 -37.82000244)
2019,1105,605909,605909,705-715 Collins Street DOCKLANDS 3008,Docklands,Chiara,4511,Cafes and Restaurants,Seats - Indoor,80,144.95114,-37.82088,POINT (144.9511384 -37.82088296)
2019,1105,605909,605909,705-715 Collins Street DOCKLANDS 3008,Docklands,Chiara,4511,Cafes and Restaurants,Seats - Outdoor,20,144.95114,-37.82088,POINT (144.9511384 -37.82088296)
2019,1105,609487,609487,737-743 Bourke Street DOCKLANDS 3008,Docklands,Nine Elephants Thai Restaurant,4511,Cafes and Restaurants,Seats - Indoor,38,144.94906,-37.81921,POINT (144.9490628 -37.81920605)
2019,1105,609487,609487,737-743 Bourke Street DOCKLANDS 3008,Docklands,Nine Elephants Thai Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,10,144.94906,-37.81921,POINT (144.9490628 -37.81920605)
2019,1105,609487,609487,737-743 Bourke Street DOCKLANDS 3008,Docklands,11 Inch Pizzeria Docklands,4511,Cafes and Restaurants,Seats - Indoor,40,144.94906,-37.81921,POINT (144.9490628 -37.81920605)
2019,1105,609487,609487,737-743 Bourke Street DOCKLANDS 3008,Docklands,11 Inch Pizzeria Docklands,4511,Cafes and Restaurants,Seats - Outdoor,30,144.94906,-37.81921,POINT (144.9490628 -37.81920605)
2019,1105,609487,609487,737-743 Bourke Street DOCKLANDS 3008,Docklands,Love Peace Espresso,4511,Cafes and Restaurants,Seats - Indoor,52,144.94906,-37.81921,POINT (144.9490628 -37.81920605)
2019,1105,609487,609487,737-743 Bourke Street DOCKLANDS 3008,Docklands,The Hof Downtown,4511,Cafes and Restaurants,Seats - Indoor,153,144.94906,-37.81921,POINT (144.9490628 -37.81920605)
2019,1105,609487,609487,737-743 Bourke Street DOCKLANDS 3008,Docklands,The Hof Downtown,4511,Cafes and Restaurants,Seats - Outdoor,202,144.94906,-37.81921,POINT (144.9490628 -37.81920605)
2019,1105,609488,609488,731-735 Bourke Street DOCKLANDS 3008,Docklands,Platform 28,4511,Cafes and Restaurants,Seats - Indoor,370,144.94983,-37.81922,POINT (144.9498282 -37.81922001)
2019,1105,609488,609488,731-735 Bourke Street DOCKLANDS 3008,Docklands,Platform 28,4511,Cafes and Restaurants,Seats - Outdoor,90,144.94983,-37.81922,POINT (144.9498282 -37.81922001)
2019,1105,628712,628712,717-731 Collins Street DOCKLANDS 3008,Docklands,Long Shot,4511,Cafes and Restaurants,Seats - Indoor,50,144.95008,-37.82071,POINT (144.9500804 -37.82070761)
2019,1105,628712,628712,717-731 Collins Street DOCKLANDS 3008,Docklands,Hudsons Coffee Collins Square,4511,Cafes and Restaurants,Seats - Indoor,19,144.95008,-37.82071,POINT (144.9500804 -37.82070761)
2019,1105,628714,628714,733-747 Collins Street DOCKLANDS 3008,Docklands,Mr Collins,4511,Cafes and Restaurants,Seats - Indoor,35,144.94942,-37.82095,POINT (144.9494199 -37.82095115)
2019,1105,628714,628714,733-747 Collins Street DOCKLANDS 3008,Docklands,Mr Collins,4511,Cafes and Restaurants,Seats - Outdoor,24,144.94942,-37.82095,POINT (144.9494199 -37.82095115)
2019,1105,628714,628714,733-747 Collins Street DOCKLANDS 3008,Docklands,De Mad Hatter,4511,Cafes and Restaurants,Seats - Indoor,93,144.94942,-37.82095,POINT (144.9494199 -37.82095115)
2019,1105,628714,628714,733-747 Collins Street DOCKLANDS 3008,Docklands,Subway,4511,Cafes and Restaurants,Seats - Indoor,24,144.94942,-37.82095,POINT (144.9494199 -37.82095115)
2019,1105,640970,640970,14-24 Batmans Hill Drive DOCKLANDS 3008,Docklands,Sushi & Nori,4511,Cafes and Restaurants,Seats - Indoor,24,144.94986,-37.82129,POINT (144.9498562 -37.82128583)
2019,1105,640970,640970,14-24 Batmans Hill Drive DOCKLANDS 3008,Docklands,Meister,4512,Takeaway Food Services,Seats - Indoor,6,144.94986,-37.82129,POINT (144.9498562 -37.82128583)
2019,1107,602858,602858,2-48 Harbour Esplanade DOCKLANDS 3008,Docklands,Cafe La Kiss,4511,Cafes and Restaurants,Seats - Indoor,60,144.94861,-37.82202,POINT (144.9486115 -37.82202187)
2019,1107,602858,602858,2-48 Harbour Esplanade DOCKLANDS 3008,Docklands,Cafe La Kiss,4511,Cafes and Restaurants,Seats - Outdoor,24,144.94861,-37.82202,POINT (144.9486115 -37.82202187)
2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Sushi Wang,4511,Cafes and Restaurants,Seats - Indoor,45,144.94508,-37.81885,POINT (144.9450783 -37.81885013)
2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Sushi Wang,4511,Cafes and Restaurants,Seats - Outdoor,16,144.94508,-37.81885,POINT (144.9450783 -37.81885013)
2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,In A Rush 800,4511,Cafes and Restaurants,Seats - Indoor,56,144.94508,-37.81885,POINT (144.9450783 -37.81885013)
2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,In A Rush 800,4511,Cafes and Restaurants,Seats - Outdoor,30,144.94508,-37.81885,POINT (144.9450783 -37.81885013)
2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Watermark Docklands,4520,"Pubs, Taverns and Bars",Seats - Indoor,374,144.94508,-37.81885,POINT (144.9450783 -37.81885013)
2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Watermark Docklands,4520,"Pubs, Taverns and Bars",Seats - Outdoor,100,144.94508,-37.81885,POINT (144.9450783 -37.81885013)
2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Rhumba's At Nab,4511,Cafes and Restaurants,Seats - Indoor,38,144.94508,-37.81885,POINT (144.9450783 -37.81885013)
2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Rhumba's At Nab,4511,Cafes and Restaurants,Seats - Outdoor,36,144.94508,-37.81885,POINT (144.9450783 -37.81885013)
2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Tataki Noodles & Dumplings,4511,Cafes and Restaurants,Seats - Indoor,25,144.94508,-37.81885,POINT (144.9450783 -37.81885013)
2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Tataki Noodles & Dumplings,4511,Cafes and Restaurants,Seats - Outdoor,64,144.94508,-37.81885,POINT (144.9450783 -37.81885013)
2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Black Cod,4511,Cafes and Restaurants,Seats - Indoor,80,144.94508,-37.81885,POINT (144.9450783 -37.81885013)
2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Black Cod,4511,Cafes and Restaurants,Seats - Outdoor,45,144.94508,-37.81885,POINT (144.9450783 -37.81885013)
2019,1108,573414,573414,788-812 Bourke Street DOCKLANDS 3008,Docklands,Banc Cafe,4511,Cafes and Restaurants,Seats - Indoor,80,144.94508,-37.81885,POINT (144.9450783 -37.81885013)
2019,1108,577356,577356,107-117 Victoria Harbour Promenade DOCKLANDS 3008,Docklands,Whitelion/Wheelly Good Coffee,4511,Cafes and Restaurants,Seats - Indoor,30,144.94052,-37.82003,POINT (144.9405153 -37.82003388)
2019,1108,604118,604118,834-846 Bourke Street DOCKLANDS 3008,Docklands,Subway Vic Harbour,4512,Takeaway Food Services,Seats - Indoor,10,144.94312,-37.81977,POINT (144.9431188 -37.81977079)
2019,1108,604118,604118,834-846 Bourke Street DOCKLANDS 3008,Docklands,Subway Vic Harbour,4512,Takeaway Food Services,Seats - Outdoor,10,144.94312,-37.81977,POINT (144.9431188 -37.81977079)
2019,1108,604118,604118,834-846 Bourke Street DOCKLANDS 3008,Docklands,Pita Pit Docklands,4512,Takeaway Food Services,Seats - Indoor,10,144.94312,-37.81977,POINT (144.9431188 -37.81977079)
2019,1108,604118,604118,834-846 Bourke Street DOCKLANDS 3008,Docklands,Pita Pit Docklands,4512,Takeaway Food Services,Seats - Outdoor,12,144.94312,-37.81977,POINT (144.9431188 -37.81977079)
2019,1108,604119,604119,41-55 Victoria Harbour Promenade DOCKLANDS 3008,Docklands,IGG International Buffet and Bar,4511,Cafes and Restaurants,Seats - Indoor,660,144.94292,-37.81935,POINT (144.9429234 -37.81935155)
2019,1108,604119,604119,41-55 Victoria Harbour Promenade DOCKLANDS 3008,Docklands,IGG International Buffet and Bar,4511,Cafes and Restaurants,Seats - Outdoor,100,144.94292,-37.81935,POINT (144.9429234 -37.81935155)
2019,1108,604119,604119,41-55 Victoria Harbour Promenade DOCKLANDS 3008,Docklands,VinTam's Bakery,4511,Cafes and Restaurants,Seats - Indoor,65,144.94292,-37.81935,POINT (144.9429234 -37.81935155)
